run_id,pass_name,chunk_index,candidate_key,used,used_field_level,used_source,join_source,self_ref,page_number,token_count,final_score,cosine,rerank_norm,field_label_norm,pass_keyword_norm,anchor_text_norm,anchor_section_norm,section_norm,is_table,pattern_norm,negative_norm
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_airframe,41,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_41,False,False,direct,vertex_id,chunk_41,16,507,0.04458618373456811,0.410417377948761,0.0013429404913248661,0.0,0.7142857142857143,0.2222222222222222,0.45454545454545453,0.45454545454545453,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_airframe,28,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_28,False,False,direct,vertex_id,chunk_28,9,484,0.04089271774380717,0.43689268827438354,0.01386569071678014,0.0,0.5714285714285714,0.1388888888888889,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_airframe,34,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_34,False,False,direct,vertex_id,chunk_34,12,428,0.03918825518304334,0.4710867702960968,0.01756663356142172,0.5,0.5714285714285714,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_airframe,40,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_40,False,False,direct,vertex_id,chunk_40,16,488,0.038887868766996715,0.39772140979766846,0.0010500309291588774,0.0,0.8571428571428571,0.19444444444444445,0.45454545454545453,0.45454545454545453,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_airframe,9,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_9,False,False,direct,vertex_id,chunk_9,4,304,0.036030339996136966,0.5072342157363892,0.0035979075637045323,0.0,0.5714285714285714,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_airframe,27,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_27,False,False,direct,vertex_id,chunk_27,9,315,0.027478468284545237,0.454125314950943,0.00045144125751820757,0.0,0.7142857142857143,0.1388888888888889,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_airframe,25,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_25,False,False,direct,vertex_id,chunk_25,8,302,0.027315800400912426,0.4100671410560608,0.00028877337388539674,0.0,0.5714285714285714,0.1388888888888889,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_airframe,36,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_36,False,False,direct,vertex_id,chunk_36,13,454,0.024230071705039394,0.45408180356025696,0.002608450083417771,0.5,0.7142857142857143,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_airframe,26,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_26,False,False,direct,vertex_id,chunk_26,9,242,0.0059447279654796055,0.4957766532897949,0.0005393225600741995,0.0,0.5714285714285714,0.027777777777777776,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,14,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_14,False,False,direct,vertex_id,chunk_14,5,504,1.131081081081081,0.5292101502418518,1.0,0.6,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.5
